transaction_id,user_id,approved_at,merchant_name,amount,category,subcategory,payment_method,status,is_recurring
C06202510031,U1006,2025-10-23T21:36:00,Coupang,78154,shopping,ecommerce,credit_card,approved,false
C06202510034,U1006,2025-10-23T21:37:00,Coupang,62742,shopping,ecommerce,credit_card,approved,false
C08202510036,U1008,2025-10-23T23:31:00,Night Delivery,25514,food,delivery,credit_card,approved,false
C03202510008,U1003,2025-10-24T08:43:00,Bus Fare,1485,transport,public_transit,credit_card,approved,false
C06202510038,U1006,2025-10-24T09:04:00,Office Cafe,6190,food,cafe,credit_card,approved,false
C02202510019,U1002,2025-10-24T09:28:00,Cafe Nova,7809,food,cafe,credit_card,approved,false
C04202510039,U1004,2025-10-24T10:09:00,Kid Academy,180000,education,academy,credit_card,approved,false
C07202510034,U1007,2025-10-24T12:15:00,School Lunch,7470,food,fastfood,credit_card,approved,false
C03202510025,U1003,2025-10-24T13:08:00,Book Mart,22305,shopping,book,credit_card,approved,false
C06202510030,U1006,2025-10-24T13:32:00,Subway,10368,food,fastfood,credit_card,approved,false
C06202510003,U1006,2025-10-24T13:40:00,Subway,10281,food,fastfood,credit_card,approved,false
C05202510026,U1005,2025-10-24T13:55:00,Brunch Atelier,18772,food,dining,credit_card,approved,false
C02202510007,U1002,2025-10-24T15:11:00,Cafe Nova,4869,food,cafe,credit_card,approved,false
C06202510011,U1006,2025-10-24T22:04:00,DeliveryX,28150,food,delivery,credit_card,approved,false
C08202510003,U1008,2025-10-24T22:15:00,Taxi Go,19530,transport,taxi,credit_card,approved,false
C04202510044,U1004,2025-10-25T08:17:00,Cafe Lane,4741,food,cafe,credit_card,approved,false
C06202510009,U1006,2025-10-25T12:10:00,Coupang,73646,shopping,ecommerce,credit_card,approved,false
C05202510008,U1005,2025-10-25T15:28:00,Cafe Nova,9103,food,cafe,credit_card,approved,false
C05202510018,U1005,2025-10-25T20:09:00,Style Shop,46897,shopping,fashion,credit_card,approved,false
C07202510032,U1007,2025-10-25T20:11:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C02202510030,U1002,2025-10-25T22:12:00,Taxi Go,19164,transport,taxi,credit_card,approved,false
C06202510004,U1006,2025-10-26T08:24:00,Office Cafe,4083,food,cafe,credit_card,approved,false
C04202510003,U1004,2025-10-26T08:57:00,Cafe Lane,5307,food,cafe,credit_card,approved,false
C06202510020,U1006,2025-10-26T09:46:00,Office Cafe,4856,food,cafe,credit_card,approved,false
C05202510019,U1005,2025-10-26T10:04:00,Cafe Nova,6240,food,cafe,credit_card,approved,false
C05202510021,U1005,2025-10-26T10:53:00,Cafe Nova,5691,food,cafe,credit_card,approved,false
C02202510013,U1002,2025-10-26T11:40:00,Market One,10140,food,groceries,credit_card,approved,false
C02202510044,U1002,2025-10-26T11:45:00,Market One,25985,food,groceries,credit_card,approved,false
C06202510018,U1006,2025-10-26T12:49:00,Subway,8290,food,fastfood,credit_card,approved,false
C05202510013,U1005,2025-10-26T20:08:00,Style Shop,72831,shopping,fashion,credit_card,approved,false
C04202510032,U1004,2025-10-26T21:14:00,Cinema Box,18208,leisure,movie,credit_card,approved,false
C04202510026,U1004,2025-10-26T21:49:00,Cinema Box,23956,leisure,movie,credit_card,approved,false
C07202510009,U1007,2025-10-26T21:53:00,DeliveryY,24555,food,delivery,credit_card,approved,false
C01202510039,U1001,2025-10-27T08:13:00,MegaCafe,3041,food,cafe,credit_card,approved,false
C03202510006,U1003,2025-10-27T08:52:00,Bus Fare,1493,transport,public_transit,credit_card,approved,false
C08202510052,U1008,2025-10-27T10:44:00,Office Cafe,6846,food,cafe,credit_card,approved,false
C05202510045,U1005,2025-10-27T13:05:00,Brunch Atelier,18853,food,dining,credit_card,approved,false
C07202510006,U1007,2025-10-27T13:30:00,School Lunch,9517,food,fastfood,credit_card,approved,false
C04202510005,U1004,2025-10-27T18:19:00,Family Mart,38733,food,groceries,credit_card,approved,false
C03202510024,U1003,2025-10-27T18:34:00,Bus Fare,1559,transport,public_transit,credit_card,approved,false
C03202510005,U1003,2025-10-27T18:36:00,Green Market,21904,food,groceries,credit_card,approved,false
C06202510019,U1006,2025-10-27T19:47:00,Electro Mart,100254,shopping,electronics,credit_card,approved,false
C04202510038,U1004,2025-10-27T20:29:00,Department Store,44669,shopping,fashion,credit_card,approved,false
C01202510042,U1001,2025-10-27T21:40:00,Coupang,88499,shopping,ecommerce,credit_card,approved,false
C08202510025,U1008,2025-10-27T21:59:00,Bar 45,63369,leisure,bar,credit_card,approved,false
C02202510006,U1002,2025-10-27T22:01:00,Taxi Go,11520,transport,taxi,credit_card,approved,false
C08202510060,U1008,2025-10-27T23:33:00,Bar 45,60805,leisure,bar,credit_card,approved,false
C01202510020,U1001,2025-10-27T23:50:00,GS25 Gangnam,5793,food,convenience_store,credit_card,approved,false
C06202510050,U1006,2025-10-28T08:23:00,Office Cafe,4400,food,cafe,credit_card,approved,false
C06202510017,U1006,2025-10-28T08:51:00,Office Cafe,6198,food,cafe,credit_card,approved,false
C06202510041,U1006,2025-10-28T12:06:00,Coupang,54595,shopping,ecommerce,credit_card,approved,false
C05202510041,U1005,2025-10-28T14:05:00,Canvas Market,41964,shopping,living,credit_card,approved,false
C05202510046,U1005,2025-10-28T17:27:00,Photo Lab,12855,leisure,hobby,credit_card,approved,false
C07202510001,U1007,2025-10-28T18:04:00,Local Market,24736,food,groceries,credit_card,approved,false
C02202510008,U1002,2025-10-28T18:15:00,Market One,12792,food,groceries,credit_card,approved,false
C04202510011,U1004,2025-10-28T18:35:00,Family Mart,23038,food,groceries,credit_card,approved,false
C03202510022,U1003,2025-10-28T19:16:00,DeliveryY,20638,food,delivery,credit_card,approved,false
C05202510011,U1005,2025-10-28T19:34:00,Photo Lab,52784,leisure,hobby,credit_card,approved,false
C04202510016,U1004,2025-10-28T20:17:00,Department Store,105199,shopping,fashion,credit_card,approved,false
C06202510023,U1006,2025-10-28T20:34:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C08202510035,U1008,2025-10-28T20:34:00,Coupang,23657,shopping,ecommerce,credit_card,approved,false
C06202510035,U1006,2025-10-28T21:07:00,Coupang,67846,shopping,ecommerce,credit_card,approved,false
C08202510024,U1008,2025-10-28T21:17:00,Bar 45,39685,leisure,bar,credit_card,approved,false
C08202510056,U1008,2025-10-28T21:27:00,Night Delivery,22607,food,delivery,credit_card,approved,false
C06202510021,U1006,2025-10-28T21:59:00,Coupang,52269,shopping,ecommerce,credit_card,approved,false
C08202510017,U1008,2025-10-28T23:29:00,Bar 45,24647,leisure,bar,credit_card,approved,false
C08202510038,U1008,2025-10-29T07:04:00,Premium Gym,79000,health,fitness,credit_card,approved,false
C05202510042,U1005,2025-10-29T10:39:00,Cafe Nova,5817,food,cafe,credit_card,approved,false
C07202510017,U1007,2025-10-29T12:06:00,School Lunch,8881,food,fastfood,credit_card,approved,false
C01202510041,U1001,2025-10-29T13:51:00,Kyobo Bookstore,24807,shopping,book,credit_card,approved,false
C01202510018,U1001,2025-10-29T19:44:00,OliveYoung,21105,shopping,health_beauty,credit_card,approved,false
C04202510028,U1004,2025-10-29T19:56:00,Family Mart,22691,food,groceries,credit_card,approved,false
C06202510042,U1006,2025-10-29T20:06:00,DeliveryX,20465,food,delivery,credit_card,approved,false
C05202510003,U1005,2025-10-29T20:33:00,Style Shop,92784,shopping,fashion,credit_card,approved,false
C04202510035,U1004,2025-10-29T20:45:00,Department Store,104264,shopping,fashion,credit_card,approved,false
C06202510046,U1006,2025-10-29T21:19:00,Electro Mart,59654,shopping,electronics,credit_card,approved,false
C02202510031,U1002,2025-10-29T22:23:00,Taxi Go,22002,transport,taxi,credit_card,approved,false
C03202510015,U1003,2025-10-30T18:11:00,Book Mart,22570,shopping,book,credit_card,approved,false
C03202510004,U1003,2025-10-30T18:50:00,Green Market,21644,food,groceries,credit_card,approved,false
C04202510008,U1004,2025-10-30T19:50:00,Family Mart,20287,food,groceries,credit_card,approved,false
C02202510036,U1002,2025-10-30T19:59:00,DeliveryX,22460,food,delivery,credit_card,approved,false
C05202510028,U1005,2025-10-30T20:23:00,Style Shop,33728,shopping,fashion,credit_card,approved,false
C08202510047,U1008,2025-10-30T23:03:00,Night Delivery,24495,food,delivery,credit_card,approved,false
C06202510001,U1006,2025-10-31T08:11:00,Office Cafe,4976,food,cafe,credit_card,approved,false
C06202510005,U1006,2025-10-31T08:45:00,Office Cafe,5469,food,cafe,credit_card,approved,false
C08202510033,U1008,2025-10-31T10:25:00,Office Cafe,5878,food,cafe,credit_card,approved,false
C08202510053,U1008,2025-10-31T10:49:00,Office Cafe,3415,food,cafe,credit_card,approved,false
C02202510032,U1002,2025-10-31T11:02:00,Market One,19293,food,groceries,credit_card,approved,false
C06202510006,U1006,2025-10-31T13:35:00,Subway,10606,food,fastfood,credit_card,approved,false
C05202510015,U1005,2025-10-31T13:59:00,Brunch Atelier,24258,food,dining,credit_card,approved,false
C05202510010,U1005,2025-10-31T17:45:00,Photo Lab,38736,leisure,hobby,credit_card,approved,false
C03202510032,U1003,2025-10-31T18:56:00,Book Mart,20084,shopping,book,credit_card,approved,false
C04202510049,U1004,2025-10-31T19:02:00,Steak House,54821,food,dining,credit_card,approved,false
C01202510009,U1001,2025-10-31T19:05:00,OliveYoung,15093,shopping,health_beauty,credit_card,approved,false
C01202510037,U1001,2025-10-31T21:04:00,Coupang,71497,shopping,ecommerce,credit_card,approved,false
C04202511026,U1004,2025-11-01T08:07:00,Fuel Max,72764,transport,fuel,credit_card,approved,false
C01202511044,U1001,2025-11-01T08:54:00,Cafe A,6114,food,cafe,credit_card,approved,false
C06202511002,U1006,2025-11-01T09:52:00,Office Cafe,4062,food,cafe,credit_card,approved,false
C05202511006,U1005,2025-11-01T17:54:00,Photo Lab,29356,leisure,hobby,credit_card,approved,false
C05202511008,U1005,2025-11-01T18:18:00,Canvas Market,24448,shopping,living,credit_card,approved,false
C08202511016,U1008,2025-11-02T00:31:00,Convenience Hub,6487,food,convenience_store,credit_card,approved,false
C01202511043,U1001,2025-11-02T08:23:00,GS25 Gangnam,11881,food,convenience_store,credit_card,approved,false
C06202511038,U1006,2025-11-02T09:12:00,Office Cafe,3296,food,cafe,credit_card,approved,false
C08202511020,U1008,2025-11-02T10:48:00,Office Cafe,4130,food,cafe,credit_card,approved,false
C08202511007,U1008,2025-11-02T12:34:00,Coupang,31443,shopping,ecommerce,credit_card,approved,false
C03202511030,U1003,2025-11-02T12:43:00,Green Market,24768,food,groceries,credit_card,approved,false
C02202511032,U1002,2025-11-02T15:26:00,Cafe Nova,8737,food,cafe,credit_card,approved,false
C04202511037,U1004,2025-11-02T20:35:00,Cinema Box,25906,leisure,movie,credit_card,approved,false
C01202511033,U1001,2025-11-03T07:36:00,Cafe A,7038,food,cafe,credit_card,approved,false
C06202511004,U1006,2025-11-03T08:16:00,Office Cafe,5727,food,cafe,credit_card,approved,false
C02202511011,U1002,2025-11-03T09:49:00,Cafe Nova,5439,food,cafe,credit_card,approved,false
C05202511012,U1005,2025-11-03T10:56:00,Cafe Nova,9133,food,cafe,credit_card,approved,false
C01202511023,U1001,2025-11-03T12:02:00,Coupang,75683,shopping,ecommerce,credit_card,approved,false
C08202511041,U1008,2025-11-03T12:22:00,Coupang,81142,shopping,ecommerce,credit_card,approved,false
C01202511002,U1001,2025-11-03T13:16:00,Kyobo Bookstore,20276,shopping,book,credit_card,approved,false
C03202511019,U1003,2025-11-03T13:37:00,Book Mart,19840,shopping,book,credit_card,approved,false
C01202511007,U1001,2025-11-03T13:56:00,Subway,7989,food,fastfood,credit_card,approved,false
C03202511002,U1003,2025-11-03T15:39:00,Campus Cafe,3688,food,cafe,credit_card,approved,false
C05202511016,U1005,2025-11-03T17:59:00,Photo Lab,54460,leisure,hobby,credit_card,approved,false
C07202511039,U1007,2025-11-03T18:24:00,Local Market,25359,food,groceries,credit_card,approved,false
C02202511031,U1002,2025-11-03T19:05:00,DeliveryX,16439,food,delivery,credit_card,approved,false
C05202511034,U1005,2025-11-03T20:11:00,Style Shop,25444,shopping,fashion,credit_card,approved,false
C06202511013,U1006,2025-11-03T20:59:00,DeliveryX,21472,food,delivery,credit_card,approved,false
C06202511036,U1006,2025-11-03T22:57:00,DeliveryX,20292,food,delivery,credit_card,approved,false
C08202511058,U1008,2025-11-03T23:33:00,Convenience Hub,9364,food,convenience_store,credit_card,approved,false
C08202511042,U1008,2025-11-04T08:55:00,Office Cafe,4641,food,cafe,credit_card,approved,false
C01202511021,U1001,2025-11-04T12:54:00,Coupang,75359,shopping,ecommerce,credit_card,approved,false
C06202511037,U1006,2025-11-04T13:54:00,Subway,8406,food,fastfood,credit_card,approved,false
C04202511023,U1004,2025-11-04T15:05:00,Cafe Lane,7886,food,cafe,credit_card,approved,false
C03202511015,U1003,2025-11-04T18:18:00,Green Market,25304,food,groceries,credit_card,approved,false
C04202511002,U1004,2025-11-04T18:42:00,Family Mart,34892,food,groceries,credit_card,approved,false
C04202511046,U1004,2025-11-04T19:56:00,Family Mart,43764,food,groceries,credit_card,approved,false
C04202511040,U1004,2025-11-04T20:26:00,Steak House,93156,food,dining,credit_card,approved,false
C06202511035,U1006,2025-11-04T21:17:00,Coupang,47696,shopping,ecommerce,credit_card,approved,false
C07202511032,U1007,2025-11-04T21:41:00,DeliveryY,21732,food,delivery,credit_card,approved,false
C08202511049,U1008,2025-11-04T22:02:00,Taxi Go,9096,transport,taxi,credit_card,approved,false
C01202511014,U1001,2025-11-04T22:20:00,Baedal,25293,food,delivery,credit_card,approved,false
C04202511014,U1004,2025-11-05T08:38:00,Cafe Lane,8731,food,cafe,credit_card,approved,false
C03202511039,U1003,2025-11-05T08:49:00,Breakfast House,8567,food,fastfood,credit_card,approved,false
C03202511020,U1003,2025-11-05T12:15:00,Green Market,15564,food,groceries,credit_card,approved,false
C07202511025,U1007,2025-11-05T12:21:00,School Lunch,9446,food,fastfood,credit_card,approved,false
C08202511035,U1008,2025-11-05T12:29:00,Coupang,71430,shopping,ecommerce,credit_card,approved,false
C05202511038,U1005,2025-11-05T16:17:00,Style Shop,64187,shopping,fashion,credit_card,approved,false
C02202511027,U1002,2025-11-05T18:50:00,Market One,25708,food,groceries,credit_card,approved,false
C07202511013,U1007,2025-11-05T19:19:00,Local Market,22642,food,groceries,credit_card,approved,false
C08202511044,U1008,2025-11-05T20:09:00,Coupang,42789,shopping,ecommerce,credit_card,approved,false
C04202511021,U1004,2025-11-05T21:02:00,Cinema Box,26313,leisure,movie,credit_card,approved,false
C04202511032,U1004,2025-11-05T21:21:00,Cinema Box,23209,leisure,movie,credit_card,approved,false
C01202511036,U1001,2025-11-06T07:07:00,Cafe A,4511,food,cafe,credit_card,approved,false
C07202511041,U1007,2025-11-06T08:58:00,Cafe Lane,6999,food,cafe,credit_card,approved,false
C08202511029,U1008,2025-11-06T09:40:00,Office Cafe,4156,food,cafe,credit_card,approved,false
C07202511002,U1007,2025-11-06T11:13:00,Clinic Care,47339,health,medical,credit_card,approved,false
C06202511025,U1006,2025-11-06T13:17:00,Subway,10983,food,fastfood,credit_card,approved,false
C02202511035,U1002,2025-11-06T15:20:00,Cafe Nova,9781,food,cafe,credit_card,approved,false
C07202511014,U1007,2025-11-06T17:25:00,Book Mart,21225,shopping,book,credit_card,approved,false
C07202511035,U1007,2025-11-06T18:12:00,Local Market,14623,food,groceries,credit_card,approved,false
C04202511022,U1004,2025-11-06T19:36:00,Steak House,44319,food,dining,credit_card,approved,false
C01202511006,U1001,2025-11-06T20:11:00,Baedal,17878,food,delivery,credit_card,approved,false
C02202511007,U1002,2025-11-06T20:18:00,Style Shop,60662,shopping,fashion,credit_card,approved,false
C02202511004,U1002,2025-11-06T20:49:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C06202511021,U1006,2025-11-06T22:44:00,DeliveryX,16774,food,delivery,credit_card,approved,false
C05202511011,U1005,2025-11-06T22:52:00,DeliveryX,18472,food,delivery,credit_card,approved,false
C08202511024,U1008,2025-11-06T23:19:00,Taxi Go,22169,transport,taxi,credit_card,approved,false
C06202511010,U1006,2025-11-07T07:05:00,Fuel Max,76998,transport,fuel,credit_card,approved,false
C01202511017,U1001,2025-11-07T08:01:00,GS25 Gangnam,2918,food,convenience_store,credit_card,approved,false
C08202511057,U1008,2025-11-07T08:18:00,Convenience Hub,11035,food,convenience_store,credit_card,approved,false
C03202511033,U1003,2025-11-07T08:23:00,Bus Fare,1447,transport,public_transit,credit_card,approved,false
C02202511015,U1002,2025-11-07T08:53:00,Cafe Nova,5160,food,cafe,credit_card,approved,false
C06202511047,U1006,2025-11-07T09:18:00,Office Cafe,3421,food,cafe,credit_card,approved,false
C08202511015,U1008,2025-11-07T10:06:00,Office Cafe,6178,food,cafe,credit_card,approved,false
C05202511022,U1005,2025-11-07T11:41:00,Brunch Atelier,18240,food,dining,credit_card,approved,false
C07202511031,U1007,2025-11-07T12:32:00,School Lunch,8773,food,fastfood,credit_card,approved,false
C05202511009,U1005,2025-11-07T18:05:00,Canvas Market,51097,shopping,living,credit_card,approved,false
C02202511028,U1002,2025-11-07T18:22:00,Market One,24687,food,groceries,credit_card,approved,false
C04202511009,U1004,2025-11-07T18:27:00,Family Mart,45613,food,groceries,credit_card,approved,false
C05202511015,U1005,2025-11-07T19:40:00,DeliveryX,23435,food,delivery,credit_card,approved,false
C01202511029,U1001,2025-11-07T21:19:00,Baedal,21132,food,delivery,credit_card,approved,false
C07202511019,U1007,2025-11-07T21:22:00,DeliveryY,13144,food,delivery,credit_card,approved,false
C08202511011,U1008,2025-11-08T00:48:00,Convenience Hub,11718,food,convenience_store,credit_card,approved,false
C01202511047,U1001,2025-11-08T07:18:00,Cafe A,4057,food,cafe,credit_card,approved,false
C03202511036,U1003,2025-11-08T08:17:00,Breakfast House,9059,food,fastfood,credit_card,approved,false
